"NetDemand","wM","wM_s95","Posan","Dow","Trend","NetDemand.48","Holy","Year","Date","Time"
40196,13.2903494761309,13.3116615024613,0.435817157169693,5,0.261070857641124,0.435654106101287,1,2012,2012-06-08,"12:00:00"
34939,13.9830201760318,12.4977619732609,0.438549553139409,6,0.261569124089107,0.42597907601148,1,2012,2012-06-09,"12:00:00"
34130,16.5312285063712,12.8405181689799,0.441281949109125,7,0.26206739053709,0.182621979446348,1,2012,2012-06-10,"12:00:00"
41314,12.4937012836159,12.5611275628571,0.444014345078841,1,0.262565656985073,0.145171743357097,1,2012,2012-06-11,"12:00:00"
40998,11.426693025651,11.0812795082863,0.446746741048557,2,0.263063923433056,0.477733543190445,1,2012,2012-06-12,"12:00:00"
40134,14.7374896166065,11.3651649526295,0.449479137018273,3,0.263562189881039,0.463105268030738,1,2012,2012-06-13,"12:00:00"
40169,15.8281115224873,12.3435331226611,0.452211532987989,4,0.264060456329022,0.423108971391538,1,2012,2012-06-14,"12:00:00"
40767,15.8625674032194,13.6480762494409,0.454943928957705,5,0.264558722777005,0.424729191741505,1,2012,2012-06-15,"12:00:00"
35598,15.3566400086524,13.9641799841209,0.457676324927421,6,0.265056989224988,0.452411813720952,1,2012,2012-06-16,"12:00:00"
34816,16.0438564784791,13.7975613234162,0.460408720897137,7,0.265555255672971,0.213128414035737,1,2012,2012-06-17,"12:00:00"
39996,15.4243784112183,13.0834567965708,0.463141116866853,1,0.266053522120954,0.176928062216461,1,2012,2012-06-18,"12:00:00"
39664,17.3059493948506,13.6553479460105,0.465873512836569,2,0.266551788568937,0.416720674011666,1,2012,2012-06-19,"12:00:00"
39662,19.6535575459889,15.0049431851535,0.468605908806284,3,0.26705005501692,0.401351726691973,1,2012,2012-06-20,"12:00:00"
41143,15.9538503765581,15.240832636328,0.471338304776,4,0.267548321464903,0.401259142671975,1,2012,2012-06-21,"12:00:00"
40750,14.4626421330278,13.4771086352317,0.474070700745716,5,0.268046587912886,0.469817609480604,1,2012,2012-06-22,"12:00:00"
34617,16.3114785527403,13.758108123949,0.476803096715432,6,0.26854485436087,0.451624849550967,1,2012,2012-06-23,"12:00:00"
34967,15.554893752721,13.5463937405356,0.479535492685148,7,0.269043120808853,0.167715952226646,1,2012,2012-06-24,"12:00:00"
39983,17.5565736155037,14.7398018518489,0.482267888654864,1,0.269541387256836,0.183918155726322,1,2012,2012-06-25,"12:00:00"
40135,19.4800013616109,16.0100087283611,0.48500028462458,2,0.270039653704819,0.416118877881678,1,2012,2012-06-26,"12:00:00"
40875,19.8188566646517,17.9545582782686,0.487732680594296,3,0.270537920152802,0.423155263401537,1,2012,2012-06-27,"12:00:00"
41645,22.1409001143598,18.9856717235939,0.490465076564012,4,0.271036186600785,0.457411350800852,1,2012,2012-06-28,"12:00:00"
40028,17.2637579151069,17.0826574138865,0.493197472533728,5,0.271534453048768,0.493056198500139,1,2012,2012-06-29,"12:00:00"
34376,18.0052928723223,16.3228724302893,0.495929868503444,6,0.272032719496751,0.418202018331636,1,2012,2012-06-30,"12:00:00"
33676,15.0409681105175,13.9220054077402,0.49866226447316,7,0.272530985944734,0.156559577816869,1,2012,2012-07-01,"12:00:00"
40418,14.8220296276377,14.4538191513244,0.501394660442876,1,0.273029252392717,0.124155170817517,1,2012,2012-07-02,"12:00:00"
40715,17.3282598461932,15.6981470501342,0.504127056412592,2,0.2735275188407,0.436255902231275,1,2012,2012-07-03,"12:00:00"
40896,18.2203748081316,16.6460084756049,0.506859452382308,3,0.274025785288683,0.450004629201,1,2012,2012-07-04,"12:00:00"
40194,18.7275280431358,17.0388146596777,0.509591848352024,4,0.274524051736666,0.458383483010832,1,2012,2012-07-05,"12:00:00"
40686,16.0688450421023,16.6883378123748,0.51232424432174,5,0.275022318184649,0.425886491991482,1,2012,2012-07-06,"12:00:00"
35073,16.9616981784114,15.3109165324997,0.515056640291456,6,0.275520584632632,0.448662160911027,1,2012,2012-07-07,"12:00:00"
34462,15.5619902375649,15.0809881485635,0.517789036261172,7,0.276018851080615,0.188825108786223,1,2012,2012-07-08,"12:00:00"
40221,16.0428152460059,15.1880526288166,0.520521432230887,1,0.276517117528598,0.160540690676789,1,2012,2012-07-09,"12:00:00"
40317,15.0646082301891,14.6230958936703,0.523253828200603,2,0.277015383976581,0.427136376261457,1,2012,2012-07-10,"12:00:00"
40422,15.7343008909977,13.8062825747182,0.525986224170319,3,0.277513650424565,0.431580409221368,1,2012,2012-07-11,"12:00:00"
39821,16.7902138134772,13.2008164965462,0.528718620140035,4,0.278011916872548,0.436441070271271,1,2012,2012-07-12,"12:00:00"
39571,17.0827186085868,14.5637133384474,0.531451016109751,5,0.278510183320531,0.408619572261828,1,2012,2012-07-13,"12:00:00"
34826,14.5179979385934,14.1237943070848,0.534183412079467,6,0.279008449768514,0.397046569762059,1,2012,2012-07-14,"12:00:00"
33825,16.3846362736599,13.7945914657074,0.536915808049183,7,0.279506716216497,0.177390982316452,1,2012,2012-07-15,"12:00:00"
40611,15.2464234484614,14.4648822144091,0.539648204018899,1,0.28000498266448,0.131052680307379,1,2012,2012-07-16,"12:00:00"
39899,18.0194388631078,15.7636434823332,0.542380599988615,2,0.280503249112463,0.445190260161096,1,2012,2012-07-17,"12:00:00"
40033,17.4413286324971,16.9128624510637,0.545112995958331,3,0.281001515560446,0.412230349041755,1,2012,2012-07-18,"12:00:00"
39763,16.6615704813306,15.4484121666937,0.547845391928047,4,0.281499782008429,0.418433478381631,1,2012,2012-07-19,"12:00:00"
39331,15.1761476577833,14.5616853736299,0.550577787897763,5,0.281998048456412,0.405934635681881,1,2012,2012-07-20,"12:00:00"
33418,16.8034084762019,13.7619059660992,0.553310183867479,6,0.282496314904395,0.385936487362281,1,2012,2012-07-21,"12:00:00"
32815,19.5811815463732,15.4637937887203,0.556042579837195,7,0.282994581352378,0.112211832237756,1,2012,2012-07-22,"12:00:00"
39206,22.1718887692383,17.2993615070078,0.558774975806911,1,0.283492847800361,0.0842977502083141,1,2012,2012-07-23,"12:00:00"
39794,23.8688135744406,18.9988027511042,0.561507371776627,2,0.283991114248344,0.380149986112397,1,2012,2012-07-24,"12:00:00"
40007,23.9094598223176,19.9393915165708,0.564239767746343,3,0.284489380696327,0.407369687991853,1,2012,2012-07-25,"12:00:00"
39545,21.1582600273772,19.2664420845773,0.566972163716059,4,0.28498764714431,0.417229886121655,1,2012,2012-07-26,"12:00:00"
39235,19.8827963763032,18.5826074201475,0.569704559685774,5,0.285485913592293,0.395842977502083,1,2012,2012-07-27,"12:00:00"
33132,17.5518137698633,16.5952208240816,0.57243695565549,6,0.285984180040277,0.38149245440237,1,2012,2012-07-28,"12:00:00"
32674,16.4281271825662,14.5453646249044,0.575169351625206,7,0.28648244648826,0.0989723173780205,1,2012,2012-07-29,"12:00:00"
38074,15.6464347734546,13.0451924215886,0.577901747594922,1,0.286980712936243,0.0777705767984446,1,2012,2012-07-30,"12:00:00"
38870,16.1059945713878,13.6222028699922,0.580634143564638,2,0.287478979384226,0.327747430793445,1,2012,2012-07-31,"12:00:00"
39466,19.2936630782899,16.4142000617874,0.583366539534354,3,0.287977245832209,0.364595870752708,1,2012,2012-08-01,"12:00:00"
38526,19.3571881971424,16.8454580525872,0.58609893550407,4,0.288475512280192,0.392185908712156,1,2012,2012-08-02,"12:00:00"
38663,19.2572583965905,16.0003248087373,0.588831331473786,5,0.288973778728175,0.348671419313027,1,2012,2012-08-03,"12:00:00"
33384,18.9327568943022,16.2980090563355,0.591563727443502,6,0.289472045176158,0.3550134246829,1,2012,2012-08-04,"12:00:00"
33567,16.1258644427422,15.6523781992986,0.594296123413218,7,0.289970311624141,0.110637903897787,1,2012,2012-08-05,"12:00:00"
39109,18.6433581204747,15.94326264706,0.597028519382934,1,0.290468578072124,0.119109341727618,1,2012,2012-08-06,"12:00:00"
39218,16.3985659543415,14.5504152204652,0.59976091535265,2,0.290966844520107,0.375659661142487,1,2012,2012-08-07,"12:00:00"
39217,19.129648639768,16.0242402852402,0.602493311322366,3,0.29146511096809,0.380705490232386,1,2012,2012-08-08,"12:00:00"
38673,22.8657863581291,17.1184869517101,0.605225707292082,4,0.291963377416073,0.380659198222387,1,2012,2012-08-09,"12:00:00"
38839,22.4040377202205,17.9290816282679,0.607958103261798,5,0.292461643864056,0.35547634478289,1,2012,2012-08-10,"12:00:00"
33423,20.5638998566285,18.1547312262651,0.610690499231514,6,0.292959910312039,0.363160818442737,1,2012,2012-08-11,"12:00:00"
33296,21.4747697751237,17.8876721713737,0.61342289520123,7,0.293458176760022,0.112443292287751,1,2012,2012-08-12,"12:00:00"
39697,20.7255230844797,18.2344718717003,0.616155291170945,1,0.293956443208005,0.106564207017869,1,2012,2012-08-13,"12:00:00"
39780,20.6976469104519,18.3504517330248,0.618887687140661,2,0.294454709655989,0.402879363021942,1,2012,2012-08-14,"12:00:00"
40810,21.6156787862172,19.4259206084151,0.621620083110377,3,0.294952976103972,0.406721599851866,1,2012,2012-08-15,"12:00:00"
39732,19.4560831895348,17.7545932112449,0.624352479080093,4,0.295451242551955,0.454402370150912,1,2012,2012-08-16,"12:00:00"
40211,20.5543748621829,18.6592400838838,0.627084875049809,5,0.295949508999938,0.40449958337191,1,2012,2012-08-17,"12:00:00"
34780,24.6342432974449,21.3296340789081,0.629817271019525,6,0.296447775447921,0.426673456161467,1,2012,2012-08-18,"12:00:00"
34061,24.5014254973956,20.7868551497378,0.632549666989241,7,0.296946041895904,0.175261549856495,1,2012,2012-08-19,"12:00:00"
40079,19.3640536737527,18.9330827098372,0.635282062958957,1,0.297444308343887,0.14197759466716,1,2012,2012-08-20,"12:00:00"
39953,19.3806408457875,17.9227287067053,0.638014458928673,2,0.29794257479187,0.420562910841589,1,2012,2012-08-21,"12:00:00"
39207,17.4943474991549,16.0080741066714,0.640746854898389,3,0.298440841239853,0.414730117581705,1,2012,2012-08-22,"12:00:00"
38800,18.3687233555921,15.7620525460104,0.643479250868105,4,0.298939107687836,0.380196278122396,1,2012,2012-08-23,"12:00:00"
39027,17.9694503828294,15.8583953675228,0.646211646837821,5,0.299437374135819,0.361355430052773,1,2012,2012-08-24,"12:00:00"
33994,18.3143326248834,16.220179483869,0.648944042807537,6,0.299935640583802,0.371863716322563,1,2012,2012-08-25,"12:00:00"
32507,17.540922301948,15.3081451478352,0.651676438777253,7,0.300433907031785,0.138876029997222,1,2012,2012-08-26,"12:00:00"
34061,17.996383931675,15.2916240433762,0.654408834746969,1,0.300932173479768,0.0700398111285992,2,2012,2012-08-27,"12:00:00"
39056,18.5782752757542,16.5416720351198,0.657141230716685,2,0.301430439927751,0.14197759466716,1,2012,2012-08-28,"12:00:00"
40435,17.6375519432563,16.298033071972,0.659873626686401,3,0.301928706375734,0.373206184612536,1,2012,2012-08-29,"12:00:00"
39658,15.4787589558196,14.3268197293409,0.662606022656117,4,0.302426972823717,0.437042866401259,1,2012,2012-08-30,"12:00:00"
38871,14.983111285972,11.147158137908,0.665338418625833,5,0.302925239271701,0.401073974631979,1,2012,2012-08-31,"12:00:00"
34093,16.532061160705,14.4190103410234,0.668070814595549,6,0.303423505719684,0.364642162762707,1,2012,2012-09-01,"12:00:00"
34269,16.9500688923306,15.330851572544,0.670803210565264,7,0.303921772167667,0.143458938987131,1,2012,2012-09-02,"12:00:00"
39271,18.9545978493822,16.170373997307,0.67353560653498,1,0.30442003861565,0.151606332746968,1,2012,2012-09-03,"12:00:00"
40390,17.7401599095962,16.3749443472674,0.676268002504696,2,0.304918305063633,0.383158966762337,1,2012,2012-09-04,"12:00:00"
39544,15.8809146598541,14.8897833992539,0.679000398474412,3,0.305416571511616,0.434959725951301,1,2012,2012-09-05,"12:00:00"
38844,17.1809305083206,13.0686906828996,0.681732794444128,4,0.305914837959599,0.395796685492084,1,2012,2012-09-06,"12:00:00"
39089,18.7711528791767,15.0821378216403,0.684465190413844,5,0.306413104407582,0.363392278492732,1,2012,2012-09-07,"12:00:00"
33869,20.0562747189591,15.3702784438936,0.68719758638356,6,0.306911370855565,0.374733820942505,1,2012,2012-09-08,"12:00:00"
33097,21.615911097704,15.387895879586,0.689929982353276,7,0.307409637303548,0.133089528747338,1,2012,2012-09-09,"12:00:00"
39645,18.404031194484,17.759785748432,0.692662378322992,1,0.307907903751531,0.097352097028053,1,2012,2012-09-10,"12:00:00"
39301,15.0227560635061,15.2340552420355,0.695394774292708,2,0.308406170199514,0.400472178501991,1,2012,2012-09-11,"12:00:00"
39658,13.8177473238105,11.5725998820576,0.698127170262424,3,0.308904436647497,0.384547727062309,1,2012,2012-09-12,"12:00:00"
39443,14.9162334519813,11.3042946870169,0.70085956623214,4,0.30940270309548,0.401073974631979,1,2012,2012-09-13,"12:00:00"
39826,16.293309028674,14.8629687748346,0.703591962201856,5,0.309900969543463,0.391121192482178,1,2012,2012-09-14,"12:00:00"
33969,15.9768989828759,13.2456003561238,0.706324358171572,6,0.310399235991446,0.408851032311823,1,2012,2012-09-15,"12:00:00"
34088,15.8307593364531,14.7138594464926,0.709056754141288,7,0.310897502439429,0.137718729747246,1,2012,2012-09-16,"12:00:00"
39629,15.9090113655158,14.0708979203466,0.711789150111004,1,0.311395768887413,0.143227478937135,1,2012,2012-09-17,"12:00:00"
39933,14.2359545263727,12.944499956291,0.714521546080719,2,0.311894035335396,0.399731506342005,1,2012,2012-09-18,"12:00:00"
40279,13.5825712315751,10.40546648354,0.717253942050435,3,0.312392301783379,0.413804277381724,1,2012,2012-09-19,"12:00:00"
40315,14.0046666614182,11.3051812103019,0.719986338020151,4,0.312890568231362,0.429821312841404,1,2012,2012-09-20,"12:00:00"
40349,13.4796339516942,12.0934698319178,0.722718733989867,5,0.313388834679345,0.43148782520137,1,2012,2012-09-21,"12:00:00"
34583,11.4095819551857,9.20961228736688,0.725451129959583,6,0.313887101127328,0.433061753541339,1,2012,2012-09-22,"12:00:00"
36104,11.430689035878,10.0649981023321,0.728183525929299,7,0.314385367575311,0.166142023886677,1,2012,2012-09-23,"12:00:00"
42926,13.5854415180577,11.7298133345201,0.730915921899015,1,0.314883634023294,0.236552171095269,1,2012,2012-09-24,"12:00:00"
41787,13.4826868953712,11.3407330091409,0.733648317868731,2,0.315381900471277,0.552356263308953,1,2012,2012-09-25,"12:00:00"
41815,12.9527766350475,11.4702494006932,0.736380713838447,3,0.31588016691926,0.499629663920007,1,2012,2012-09-26,"12:00:00"
40743,12.8303265425954,11.5561854415743,0.739113109808163,4,0.316378433367243,0.500925840199981,1,2012,2012-09-27,"12:00:00"
40400,13.620902726415,11.4306052020806,0.741845505777879,5,0.316876699815226,0.451300805480974,1,2012,2012-09-28,"12:00:00"
35064,13.2245854956063,10.8386877798048,0.744577901747595,6,0.317374966263209,0.435422646051292,1,2012,2012-09-29,"12:00:00"
35232,13.639063845522,10.6873567314062,0.747310297717311,7,0.317873232711192,0.188408480696232,1,2012,2012-09-30,"12:00:00"
41503,14.7303802452491,13.4672695093033,0.750042693687027,1,0.318371499159175,0.196185538376076,1,2012,2012-10-01,"12:00:00"
40713,14.0613961878069,12.2997779156464,0.752775089656743,2,0.318869765607158,0.48648273308027,1,2012,2012-10-02,"12:00:00"
40777,13.6207668976731,11.9714314135078,0.755507485626459,3,0.319368032055141,0.449912045181002,1,2012,2012-10-03,"12:00:00"
41157,12.4258956152879,9.18130008624204,0.758239881596175,4,0.319866298503125,0.452874733820943,1,2012,2012-10-04,"12:00:00"
40502,12.9445369947738,11.6503380690373,0.760972277565891,5,0.320364564951108,0.470465697620591,1,2012,2012-10-05,"12:00:00"
35183,11.6336633049441,9.28112812475119,0.763704673535607,6,0.320862831399091,0.440144431071197,1,2012,2012-10-06,"12:00:00"
35316,11.2929498702768,8.05451100313435,0.766437069505323,7,0.321361097847074,0.193917229886122,1,2012,2012-10-07,"12:00:00"
42257,11.1345018001758,10.0704773874885,0.769169465475038,1,0.321859364295057,0.200074067215999,1,2012,2012-10-08,"12:00:00"
41785,11.5102610531012,9.71234065372846,0.771901861444754,2,0.32235763074304,0.521386908619572,1,2012,2012-10-09,"12:00:00"
41875,11.3896274513998,9.14224534973052,0.77463425741447,3,0.322855897191023,0.499537079900009,1,2012,2012-10-10,"12:00:00"
42574,11.8633567497639,10.4689875263216,0.777366653384186,4,0.323354163639006,0.503703360799926,1,2012,2012-10-11,"12:00:00"
41009,11.8819366376806,11.670024765612,0.780099049353902,5,0.323852430086989,0.536061475789279,1,2012,2012-10-12,"12:00:00"
36652,10.252544434231,8.48557284971992,0.782831445323618,6,0.324350696534972,0.463614480140728,1,2012,2012-10-13,"12:00:00"
35842,9.28917069281126,5.81624557571269,0.785563841293334,7,0.324848962982955,0.261920192574762,1,2012,2012-10-14,"12:00:00"
42378,9.74779451460303,7.00505906570971,0.78829623726305,1,0.325347229430938,0.224423664475512,1,2012,2012-10-15,"12:00:00"
42372,11.7973694153859,10.1245933118304,0.791028633232766,2,0.325845495878921,0.52698824182946,1,2012,2012-10-16,"12:00:00"
42010,14.2421990100642,10.768026354383,0.793761029202482,3,0.326343762326904,0.526710489769466,1,2012,2012-10-17,"12:00:00"
41784,13.8381358201391,12.1464230259372,0.796493425172198,4,0.326842028774887,0.509952782149801,1,2012,2012-10-18,"12:00:00"
42085,12.2765419563804,11.6914591274997,0.799225821141914,5,0.32734029522287,0.49949078789001,1,2012,2012-10-19,"12:00:00"
36617,11.1466165601175,10.5906642962668,0.80195821711163,6,0.327838561670854,0.513424682899732,1,2012,2012-10-20,"12:00:00"
36531,10.6529870915398,9.87507612531972,0.804690613081346,7,0.328336828118837,0.260299972224794,1,2012,2012-10-21,"12:00:00"
43235,12.7417882365036,11.4342153338884,0.807423009051062,1,0.32883509456682,0.256318859364874,1,2012,2012-10-22,"12:00:00"
42497,12.6210064776966,12.6672625958286,0.810155405020778,2,0.329333361014803,0.566660494398667,1,2012,2012-10-23,"12:00:00"
42702,13.8298005928423,13.055957436102,0.812887800990494,3,0.329831627462786,0.53249699101935,1,2012,2012-10-24,"12:00:00"
42640,11.7597115044725,12.4021385855134,0.815620196960209,4,0.330329893910769,0.54198685306916,1,2012,2012-10-25,"12:00:00"
43493,7.68085545305174,8.56614739692015,0.818352592929925,5,0.330828160358752,0.539116748449218,1,2012,2012-10-26,"12:00:00"
38613,6.03161370226512,4.18571377334455,0.821084988899641,6,0.331326426806735,0.578603832978428,1,2012,2012-10-27,"12:00:00"
39322,7.92515694976213,5.05122196808059,0.823817384869357,7,0.331845454356717,0.313258031663735,1,2012,2012-10-28,"12:00:00"
43756,11.2161533235336,8.1013482538,0.826549780839073,1,0.3323437208047,0.38551985927229,1,2012,2012-10-29,"12:00:00"
43474,9.31541512800317,7.45056319933822,0.829282176808789,2,0.332841987252683,0.590778631608184,1,2012,2012-10-30,"12:00:00"
44071,10.5547679839067,8.1606866446724,0.832014572778505,3,0.333340253700666,0.577724284788446,1,2012,2012-10-31,"12:00:00"
43932,7.77664773291158,7.61646243442255,0.834746968748221,4,0.33383852014865,0.605360614757893,1,2012,2012-11-01,"12:00:00"
43368,8.76839929931504,6.34003670586306,0.837479364717937,5,0.334336786596633,0.598926025368022,1,2012,2012-11-02,"12:00:00"
39112,7.95423134756299,5.56572408368834,0.840211760687653,6,0.334835053044616,0.572817331728544,1,2012,2012-11-03,"12:00:00"
40488,6.65638645722886,4.91219798632615,0.842944156657369,7,0.335333319492599,0.375798537172484,1,2012,2012-11-04,"12:00:00"
44616,8.36312075067231,4.75278592548213,0.845676552627085,1,0.335831585940582,0.43949634293121,1,2012,2012-11-05,"12:00:00"
46100,8.23709524572578,4.33186077899702,0.848408948596801,2,0.336329852388565,0.630589760207388,1,2012,2012-11-06,"12:00:00"
44560,10.1655172451278,7.57538720400921,0.851141344566517,3,0.336828118836548,0.699287103046014,1,2012,2012-11-07,"12:00:00"
43377,11.8454997627146,9.1895320135068,0.853873740536233,4,0.337326385284531,0.62799740764744,1,2012,2012-11-08,"12:00:00"
43837,10.7462460401174,9.27263787830143,0.856606136505949,5,0.337824651732514,0.573233959818535,1,2012,2012-11-09,"12:00:00"
38468,8.89648758751327,8.79145069473444,0.859338532475665,6,0.338322918180497,0.594528284418109,1,2012,2012-11-10,"12:00:00"
37980,8.25996883256648,5.05645784573653,0.862070928445381,7,0.33882118462848,0.34598648273308,1,2012,2012-11-11,"12:00:00"
46171,9.30569139247747,6.75327938285406,0.864803324415096,1,0.339319451076463,0.323395981853532,1,2012,2012-11-12,"12:00:00"
43349,13.7418029279045,11.2530122882734,0.867535720384812,2,0.339817717524446,0.702573835755949,1,2012,2012-11-13,"12:00:00"
42865,11.4651844545607,11.3997623070704,0.870268116354528,3,0.340315983972429,0.571937783538561,1,2012,2012-11-14,"12:00:00"
44356,7.59924578516825,7.97415788688685,0.873000512324244,4,0.340814250420412,0.549532450699009,1,2012,2012-11-15,"12:00:00"
44533,7.23292185589839,6.68016998984179,0.87573290829396,5,0.341312516868395,0.618553837607629,1,2012,2012-11-16,"12:00:00"
38760,10.042560084209,9.41415918548682,0.878465304263676,6,0.341810783316378,0.626747523377465,1,2012,2012-11-17,"12:00:00"
38156,7.58530568554309,5.26651739010478,0.881197700233392,7,0.342309049764361,0.35950374965281,1,2012,2012-11-18,"12:00:00"
46000,10.6753068365367,6.79043562717573,0.883930096203108,1,0.342807316212345,0.331543375613369,1,2012,2012-11-19,"12:00:00"
45370,13.1412638379492,11.3239726743558,0.886662492172824,2,0.343305582660328,0.694657902046107,1,2012,2012-11-20,"12:00:00"
46241,8.89206326460677,10.1343192391685,0.88939488814254,3,0.343803849108311,0.66549393574669,1,2012,2012-11-21,"12:00:00"
45180,12.6482858981628,9.66546046273804,0.892127284112256,4,0.344302115556294,0.705814276455884,1,2012,2012-11-22,"12:00:00"
43872,8.43070652905113,7.94660335916599,0.894859680081972,5,0.344800382004277,0.656698453846866,1,2012,2012-11-23,"12:00:00"
41802,6.09644587257215,5.14475397739061,0.897592076051688,6,0.34529864845226,0.596148504768077,1,2012,2012-11-24,"12:00:00"
39495,8.88003332640366,8.03252437324875,0.900324472021404,7,0.345796914900243,0.500324044069994,1,2012,2012-11-25,"12:00:00"
46191,8.00701305642185,7.91050173168166,0.90305686799112,1,0.346295181348226,0.393528377002129,1,2012,2012-11-26,"12:00:00"
46603,7.8087532353739,7.44559010572807,0.905789263960836,2,0.346793447796209,0.70349967595593,1,2012,2012-11-27,"12:00:00"
46330,6.36849596654909,6.05446641094323,0.908521659930552,3,0.347291714244192,0.722571984075549,1,2012,2012-11-28,"12:00:00"
47062,3.71491658903581,2.88614503184028,0.911254055900268,4,0.347789980692175,0.709934265345801,1,2012,2012-11-29,"12:00:00"
47792,3.10397654663411,0.852840942126587,0.913986451869984,5,0.348288247140158,0.743820016665124,1,2012,2012-11-30,"12:00:00"
42622,3.38043577792456,1.14948444020512,0.916718847839699,6,0.348786513588141,0.777613183964448,1,2012,2012-12-01,"12:00:00"
42416,3.06388892866177,0.517633768863343,0.919451243809415,7,0.349284780036124,0.538283492269234,1,2012,2012-12-02,"12:00:00"
47987,8.59411599708235,5.36266941527141,0.922183639779131,1,0.349783046484107,0.528747338209425,1,2012,2012-12-03,"12:00:00"
48014,6.32893990767857,4.34545597383751,0.924916035748847,2,0.35028131293209,0.786640125914267,1,2012,2012-12-04,"12:00:00"
48520,2.99576198403743,2.31116857734155,0.927648431718563,3,0.350779579380073,0.787890010184242,1,2012,2012-12-05,"12:00:00"
50466,1.14443326625615,-0.00322980961514821,0.930380827688279,4,0.351277845828057,0.811313767243774,1,2012,2012-12-06,"12:00:00"
48562,5.45078681764798,3.51109344017947,0.933113223657995,5,0.35177611227604,0.901398018701972,1,2012,2012-12-07,"12:00:00"
42100,5.41665969044965,4.2676969147812,0.935845619627711,6,0.352274378724023,0.813258031663735,1,2012,2012-12-08,"12:00:00"
41349,7.59185733170046,6.14351636155265,0.938578015597427,7,0.352772645172006,0.514119063049718,1,2012,2012-12-09,"12:00:00"
47988,4.4841630132732,4.43341628819892,0.941310411567143,1,0.353270911619989,0.479353763540413,1,2012,2012-12-10,"12:00:00"
49968,1.88839381485636,1.15614592966814,0.944042807536859,2,0.353769178067972,0.786686417924266,1,2012,2012-12-11,"12:00:00"
51137,-0.261018486729592,-1.70926283790095,0.946775203506575,3,0.354267444515955,0.878344597722433,1,2012,2012-12-12,"12:00:00"
50921,0.307702391369321,-0.691411854452287,0.949507599476291,4,0.354765710963938,0.932459957411351,1,2012,2012-12-13,"12:00:00"
51404,6.09557743804196,2.87246173328394,0.952239995446007,5,0.355263977411921,0.922460883251551,1,2012,2012-12-14,"12:00:00"
41621,9.48784487770869,7.35444028492353,0.954972391415723,6,0.355762243859904,0.944819924081104,1,2012,2012-12-15,"12:00:00"
40789,8.05532507664284,6.76986634713023,0.957704787385439,7,0.356260510307887,0.491945190260161,1,2012,2012-12-16,"12:00:00"
46723,7.26984190086377,6.30625796265554,0.960437183355155,1,0.35675877675587,0.453430237940931,1,2012,2012-12-17,"12:00:00"
46771,7.1704371613325,6.26711696460519,0.96316957932487,2,0.357257043203853,0.728127025275437,1,2012,2012-12-18,"12:00:00"
48566,6.63473767307418,5.55780864913147,0.965901975294586,3,0.357755309651836,0.730349041755393,1,2012,2012-12-19,"12:00:00"
47760,8.38118952251048,6.90954115502552,0.968634371264302,4,0.358253576099819,0.813443199703731,1,2012,2012-12-20,"12:00:00"
44052,8.12180270906213,7.24041157497294,0.971366767234018,5,0.358751842547802,0.776131839644477,1,2012,2012-12-21,"12:00:00"
40513,8.37628812140175,7.42505720893602,0.974099163203734,6,0.359250108995786,0.60448106656791,1,2012,2012-12-22,"12:00:00"
37230,10.8902430153969,11.3457336519708,0.97683155917345,7,0.359748375443769,0.440653643181187,1,2012,2012-12-23,"12:00:00"
41553,10.0444353673529,8.87596208065603,0.979563955143166,1,0.360246641891752,0.288676974354226,1,2012,2012-12-24,"12:00:00"
39193,7.28457772724775,7.57749683795761,0.982296351112882,2,0.360744908339735,0.488797333580224,2,2012,2012-12-25,"12:00:00"
36101,8.15781850380814,6.3006922411142,0.985028747082598,3,0.361243174787718,0.379548189982409,1,2012,2012-12-26,"12:00:00"
40824,6.34116724169881,6.96376277208897,0.987761143052314,4,0.361741441235701,0.236413295065272,1,2012,2012-12-27,"12:00:00"
41187,10.2936579215819,7.05354205904991,0.99049353902203,5,0.362239707683684,0.455050458290899,1,2012,2012-12-28,"12:00:00"
39176,10.3276989170762,10.9736884976798,0.993225934991746,6,0.362737974131667,0.471854457920563,1,2012,2012-12-29,"12:00:00"
38430,7.09122120465175,6.51726693230123,0.995958330961462,7,0.36323624057965,0.378761225812425,1,2012,2012-12-30,"12:00:00"
41189,10.6931706789472,10.0864595824079,0.998690726931178,1,0.363734507027633,0.344227386353115,1,2012,2012-12-31,"12:00:00"
35278,6.32305809785611,6.71980365008366,0.00136994120668988,2,0.364232773475616,0.471947041940561,2,2013,2013-01-01,"12:00:00"
45501,6.91278225631009,5.50694226626182,0.00410982362006964,3,0.364731039923599,0.198314970836034,1,2013,2013-01-02,"12:00:00"
44581,10.5868324501742,9.74694387468804,0.0068497060334494,4,0.365229306371582,0.671558189056569,1,2013,2013-01-03,"12:00:00"
44039,9.68450879588054,9.86008841763664,0.00958958844682916,5,0.365727572819565,0.628969539857421,1,2013,2013-01-04,"12:00:00"
38755,9.87324594505966,8.91145501897683,0.0123294708602089,6,0.366225839267548,0.603879270437922,1,2013,2013-01-05,"12:00:00"
39509,8.21484813003637,7.98165082282019,0.0150693532735887,7,0.366724105715531,0.359272289602815,1,2013,2013-01-06,"12:00:00"
45974,8.55150983999375,8.1057289701341,0.0178092356869684,1,0.367222372163514,0.394176465142116,1,2013,2013-01-07,"12:00:00"
