,NetDemand,wM,Posan,Dow,Trend,NetDemand.48,Holy,Year
386,40665,10.3166130923012,0.0587465133488928,6,1327230000,41536,0,2012
387,46850,6.43011596360825,0.0614789093186088,0,1327316400,40665,0,2012
388,48910,5.11519753946066,0.0642113052883247,1,1327402800,46850,0,2012
389,45984,9.3468465896955,0.0669437012580406,2,1327489200,48910,0,2012
390,46290,6.6086261507122,0.0696760972277566,3,1327575600,45984,0,2012
391,46581,6.6196786523968,0.0724084931974725,4,1327662000,46290,0,2012
392,41699,4.59873163984439,0.0751408891671885,5,1327748400,46581,0,2012
393,42686,2.8404669517858,0.0778732851369044,6,1327834800,41699,0,2012
394,49682,2.83644390071728,0.0806056811066204,0,1327921200,42686,0,2012
395,50325,1.93311694225516,0.0833380770763363,1,1328007600,49682,0,2012
396,49647,1.50064140367047,0.0860704730460523,2,1328094000,50325,0,2012
397,50334,0.806553544062744,0.0888028690157682,3,1328180400,49647,0,2012
398,50188,0.319011094829959,0.0915352649854841,4,1328266800,50334,0,2012
399,47236,-0.311777980803156,0.0942676609552001,5,1328353200,50188,0,2012
400,45359,1.55465833852577,0.097000056924916,6,1328439600,47236,0,2012
401,50007,4.24238048878496,0.099732452894632,0,1328526000,45359,0,2012
402,49614,1.68700694955732,0.102464848864348,1,1328612400,50007,0,2012
403,52596,0.129733666424114,0.105197244834064,2,1328698800,49614,0,2012
404,51827,0.419468559693803,0.10792964080378,3,1328785200,52596,0,2012
405,51593,1.06448385320767,0.110662036773496,4,1328871600,51827,0,2012
406,45395,0.130720209753455,0.113394432743212,5,1328958000,51593,0,2012
407,45234,2.19350947746559,0.116126828712928,6,1329044400,45395,0,2012
408,50432,5.71666032243027,0.118859224682644,0,1329130800,45234,0,2012
409,48791,6.7346694963569,0.12159162065236,1,1329217200,50432,0,2012
410,46836,9.78830547669169,0.124324016622075,2,1329303600,48791,0,2012
411,46407,8.79354073767726,0.127056412591791,3,1329390000,46836,0,2012
412,45706,9.90549661863924,0.129788808561507,4,1329476400,46407,0,2012
413,41042,9.2756373207746,0.132521204531223,5,1329562800,45706,0,2012
414,40294,5.0573736192197,0.135253600500939,6,1329649200,41042,0,2012
415,48112,6.77742534496983,0.137985996470655,0,1329735600,40294,0,2012
416,45851,10.3507150309786,0.140718392440371,1,1329822000,48112,0,2012
417,46577,9.39876564731926,0.143450788410087,2,1329908400,45851,0,2012
418,44054,13.2445653944639,0.146183184379803,3,1329994800,46577,0,2012
419,43694,11.1552374624071,0.148915580349519,4,1330081200,44054,0,2012
420,38717,8.95680421806754,0.151647976319235,5,1330167600,43694,0,2012
421,37616,9.34090018626683,0.154380372288951,6,1330254000,38717,0,2012
422,45529,9.65287597658511,0.157112768258667,0,1330340400,37616,0,2012
423,43993,11.6690064867819,0.159845164228383,1,1330426800,45529,0,2012
424,43824,10.6737989595815,0.162577560198099,2,1330513200,43993,0,2012
425,42861,11.2263573658598,0.165309956167815,3,1330599600,43824,0,2012
426,43596,8.57661012352676,0.168042352137531,4,1330686000,42861,0,2012
427,39061,9.71954925744429,0.170774748107247,5,1330772400,43596,0,2012
428,40766,7.41135167595728,0.173507144076962,6,1330858800,39061,0,2012
429,45904,7.58082584765594,0.176239540046678,0,1330945200,40766,0,2012
430,45443,6.08179995252735,0.178971936016394,1,1331031600,45904,0,2012
431,46200,8.63466890169133,0.18170433198611,2,1331118000,45443,0,2012
432,44937,9.19675809073717,0.184436727955826,3,1331204400,46200,0,2012
433,44596,10.2586173349584,0.187169123925542,4,1331290800,44937,0,2012
434,38960,11.3737600525661,0.189901519895258,5,1331377200,44596,0,2012
435,36799,11.7187684239318,0.192633915864974,6,1331463600,38960,0,2012
436,43823,9.12295824672629,0.19536631183469,0,1331550000,36799,0,2012
437,44278,7.65958410337823,0.198098707804406,1,1331636400,43823,0,2012
438,44509,7.488549862855,0.200831103774122,2,1331722800,44278,0,2012
439,43957,9.52124207533119,0.203563499743838,3,1331809200,44509,0,2012
440,44469,9.49116038251708,0.206295895713554,4,1331895600,43957,0,2012
441,38349,9.88970849116712,0.20902829168327,5,1331982000,44469,0,2012
442,37272,9.18842652041493,0.211760687652986,6,1332068400,38349,0,2012
443,43823,10.4506096601884,0.214493083622702,0,1332154800,37272,0,2012
444,43051,12.0980317918371,0.217225479592418,1,1332241200,43823,0,2012
445,42678,12.6230213512748,0.219957875562134,2,1332327600,43051,0,2012
446,42012,12.8622858450051,0.22269027153185,3,1332414000,42678,0,2012
447,41598,13.2841616877457,0.225422667501565,4,1332500400,42012,0,2012
448,35963,13.9298591179582,0.228155063471281,5,1332586800,41598,0,2012
449,35196,9.56283718498808,0.230887459440997,6,1332669600,36691,0,2012
450,41293,12.2365198367704,0.233619855410713,0,1332756000,35196,0,2012
451,40754,13.8178678005977,0.236352251380429,1,1332842400,41293,0,2012
452,40326,15.2816538137703,0.239084647350145,2,1332928800,40754,0,2012
453,40359,14.7561295131763,0.241817043319861,3,1333015200,40326,0,2012
454,40287,11.3582253756294,0.244549439289577,4,1333101600,40359,0,2012
455,36401,9.66553744725651,0.247281835259293,5,1333188000,40287,0,2012
456,34886,9.24687908676778,0.250014231229009,6,1333274400,36401,0,2012
457,42031,11.0074154955856,0.252746627198725,0,1333360800,34886,0,2012
458,43261,10.4094552793944,0.255479023168441,1,1333447200,42031,0,2012
459,44976,6.4873656408266,0.258211419138157,2,1333533600,43261,0,2012
460,43999,7.02305612838057,0.260943815107873,3,1333620000,44976,0,2012
461,37481,8.81073404915038,0.263676211077589,4,1333706400,43999,0,2012
462,36207,8.88896374825987,0.266408607047305,5,1333792800,37481,0,2012
463,35801,10.2783405164472,0.269141003017021,6,1333879200,36207,1,2012
464,37032,9.12447001570628,0.271873398986737,0,1333965600,35801,1,2012
465,41746,9.87366874790482,0.274605794956452,1,1334052000,37032,0,2012
466,42048,10.9407279833042,0.277338190926168,2,1334138400,41746,0,2012
467,42132,10.0536142967552,0.280070586895884,3,1334224800,42048,0,2012
468,41493,8.37128019173896,0.2828029828656,4,1334311200,42132,0,2012
469,37002,8.44824099192359,0.285535378835316,5,1334397600,41493,0,2012
470,36475,7.82246688798831,0.288267774805032,6,1334484000,37002,0,2012
471,42724,9.04269296980325,0.291000170774748,0,1334570400,36475,0,2012
472,43760,8.50726770650019,0.293732566744464,1,1334656800,42724,0,2012
473,44763,7.92093817243699,0.29646496271418,2,1334743200,43760,0,2012
474,43706,7.90869794552829,0.299197358683896,3,1334829600,44763,0,2012
475,42431,10.7690198856386,0.301929754653612,4,1334916000,43706,0,2012
476,37523,9.32876303235787,0.304662150623328,5,1335002400,42431,0,2012
477,37224,11.2965864628482,0.307394546593044,6,1335088800,37523,0,2012
478,43852,8.80464750189588,0.31012694256276,0,1335175200,37224,0,2012
479,43267,8.93442099377726,0.312859338532476,1,1335261600,43852,0,2012
480,45785,7.47515857828254,0.315591734502192,2,1335348000,43267,0,2012
481,43555,11.2451673908001,0.318324130471908,3,1335434400,45785,0,2012
482,42970,9.8099450565122,0.321056526441624,4,1335520800,43555,0,2012
483,38735,8.81435710303988,0.323788922411339,5,1335607200,42970,0,2012
484,41210,7.17693393451122,0.326521318381055,6,1335693600,38735,0,2012
485,42829,13.7488171097017,0.329253714350771,0,1335780000,41210,0,2012
486,43632,11.4913577922752,0.331986110320487,1,1335866400,42829,1,2012
487,42639,10.8326073466126,0.334718506290203,2,1335952800,43632,0,2012
488,43812,8.66771692783329,0.337450902259919,3,1336039200,42639,0,2012
489,43154,8.16765841334317,0.340183298229635,4,1336125600,43812,0,2012
490,37630,7.50480790920446,0.342915694199351,5,1336212000,43154,0,2012
491,36342,8.34910258438202,0.345648090169067,6,1336298400,37630,0,2012
492,37567,9.75502805216476,0.348380486138783,0,1336384800,36342,1,2012
493,41968,12.8643655350408,0.351112882108499,1,1336471200,37567,0,2012
494,42024,12.9625619125976,0.353845278078215,2,1336557600,41968,0,2012
495,42275,15.8958597368555,0.356577674047931,3,1336644000,42024,0,2012
496,41530,12.0867907121995,0.359310070017647,4,1336730400,42275,0,2012
497,35612,11.4754860689084,0.362042465987363,5,1336816800,41530,0,2012
498,35078,14.2186750256421,0.364774861957079,6,1336903200,35612,0,2012
499,41702,10.8958323231777,0.367507257926795,0,1336989600,35078,0,2012
500,42527,8.48678619113779,0.37023965389651,1,1337076000,41702,0,2012
501,41595,11.0349213786001,0.372972049866226,2,1337162400,42527,0,2012
502,41768,11.3390875543925,0.375704445835942,3,1337248800,41595,0,2012
503,41387,13.0565358471567,0.378436841805658,4,1337335200,41768,0,2012
504,36604,12.6509534391449,0.381169237775374,5,1337421600,41387,0,2012
505,35832,10.1070203953739,0.38390163374509,6,1337508000,36604,0,2012
506,41145,11.7483779139045,0.386634029714806,0,1337594400,35832,0,2012
507,39967,17.313168053987,0.389366425684522,1,1337680800,41145,0,2012
508,39884,19.5304671593338,0.392098821654238,2,1337767200,39967,0,2012
509,40283,19.5716769025522,0.394831217623954,3,1337853600,39884,0,2012
510,40132,21.9522834443984,0.39756361359367,4,1337940000,40283,0,2012
511,34191,22.39418109748,0.400296009563386,5,1338026400,40132,0,2012
512,33127,22.5427300921425,0.403028405533102,6,1338112800,34191,1,2012
513,40259,22.6362281572142,0.405760801502818,0,1338199200,33127,1,2012
514,39792,18.2647759107522,0.408493197472534,1,1338285600,40259,0,2012
515,39889,20.3544151434193,0.41122559344225,2,1338372000,39792,0,2012
516,40236,16.4492282038017,0.413957989411966,3,1338458400,39889,0,2012
517,39507,17.3835966476407,0.416690385381682,4,1338544800,40236,0,2012
518,34113,14.1937180157723,0.419422781351397,5,1338631200,39507,0,2012
519,34631,10.9673021051476,0.422155177321113,6,1338717600,34113,0,2012
520,33436,11.5626946926645,0.424887573290829,0,1338804000,34631,0,2012
521,35021,13.6113425328814,0.427619969260545,1,1338890400,33436,0,2012
522,39126,16.1036057540979,0.430352365230261,2,1338976800,35021,0,2012
523,40405,16.3161205134327,0.433084761199977,3,1339063200,39126,0,2012
524,40196,13.2903494761309,0.435817157169693,4,1339149600,40405,0,2012
525,34939,13.9830201760318,0.438549553139409,5,1339236000,40196,0,2012
526,34130,16.5312285063712,0.441281949109125,6,1339322400,34939,0,2012
527,41314,12.4937012836159,0.444014345078841,0,1339408800,34130,0,2012
528,40998,11.426693025651,0.446746741048557,1,1339495200,41314,0,2012
529,40134,14.7374896166065,0.449479137018273,2,1339581600,40998,0,2012
530,40169,15.8281115224873,0.452211532987989,3,1339668000,40134,0,2012
531,40767,15.8625674032194,0.454943928957705,4,1339754400,40169,0,2012
532,35598,15.3566400086524,0.457676324927421,5,1339840800,40767,0,2012
533,34816,16.0438564784791,0.460408720897137,6,1339927200,35598,0,2012
534,39996,15.4243784112183,0.463141116866853,0,1340013600,34816,0,2012
535,39664,17.3059493948506,0.465873512836569,1,1340100000,39996,0,2012
536,39662,19.6535575459889,0.468605908806284,2,1340186400,39664,0,2012
537,41143,15.9538503765581,0.471338304776,3,1340272800,39662,0,2012
538,40750,14.4626421330278,0.474070700745716,4,1340359200,41143,0,2012
539,34617,16.3114785527403,0.476803096715432,5,1340445600,40750,0,2012
540,34967,15.554893752721,0.479535492685148,6,1340532000,34617,0,2012
541,39983,17.5565736155037,0.482267888654864,0,1340618400,34967,0,2012
542,40135,19.4800013616109,0.48500028462458,1,1340704800,39983,0,2012
543,40875,19.8188566646517,0.487732680594296,2,1340791200,40135,0,2012
544,41645,22.1409001143598,0.490465076564012,3,1340877600,40875,0,2012
545,40028,17.2637579151069,0.493197472533728,4,1340964000,41645,0,2012
546,34376,18.0052928723223,0.495929868503444,5,1341050400,40028,0,2012
547,33676,15.0409681105175,0.49866226447316,6,1341136800,34376,0,2012
548,40418,14.8220296276377,0.501394660442876,0,1341223200,33676,0,2012
549,40715,17.3282598461932,0.504127056412592,1,1341309600,40418,0,2012
550,40896,18.2203748081316,0.506859452382308,2,1341396000,40715,0,2012
551,40194,18.7275280431358,0.509591848352024,3,1341482400,40896,0,2012
552,40686,16.0688450421023,0.51232424432174,4,1341568800,40194,0,2012
553,35073,16.9616981784114,0.515056640291456,5,1341655200,40686,0,2012
554,34462,15.5619902375649,0.517789036261172,6,1341741600,35073,0,2012
555,40221,16.0428152460059,0.520521432230887,0,1341828000,34462,0,2012
556,40317,15.0646082301891,0.523253828200603,1,1341914400,40221,0,2012
557,40422,15.7343008909977,0.525986224170319,2,1342000800,40317,0,2012
558,39821,16.7902138134772,0.528718620140035,3,1342087200,40422,0,2012
559,39571,17.0827186085868,0.531451016109751,4,1342173600,39821,0,2012
560,34826,14.5179979385934,0.534183412079467,5,1342260000,39571,0,2012
561,33825,16.3846362736599,0.536915808049183,6,1342346400,34826,0,2012
562,40611,15.2464234484614,0.539648204018899,0,1342432800,33825,0,2012
563,39899,18.0194388631078,0.542380599988615,1,1342519200,40611,0,2012
564,40033,17.4413286324971,0.545112995958331,2,1342605600,39899,0,2012
565,39763,16.6615704813306,0.547845391928047,3,1342692000,40033,0,2012
566,39331,15.1761476577833,0.550577787897763,4,1342778400,39763,0,2012
567,33418,16.8034084762019,0.553310183867479,5,1342864800,39331,0,2012
568,32815,19.5811815463732,0.556042579837195,6,1342951200,33418,0,2012
569,39206,22.1718887692383,0.558774975806911,0,1343037600,32815,0,2012
570,39794,23.8688135744406,0.561507371776627,1,1343124000,39206,0,2012
571,40007,23.9094598223176,0.564239767746343,2,1343210400,39794,0,2012
572,39545,21.1582600273772,0.566972163716059,3,1343296800,40007,0,2012
573,39235,19.8827963763032,0.569704559685774,4,1343383200,39545,0,2012
574,33132,17.5518137698633,0.57243695565549,5,1343469600,39235,0,2012
575,32674,16.4281271825662,0.575169351625206,6,1343556000,33132,0,2012
576,38074,15.6464347734546,0.577901747594922,0,1343642400,32674,0,2012
577,38870,16.1059945713878,0.580634143564638,1,1343728800,38074,0,2012
578,39466,19.2936630782899,0.583366539534354,2,1343815200,38870,0,2012
579,38526,19.3571881971424,0.58609893550407,3,1343901600,39466,0,2012
580,38663,19.2572583965905,0.588831331473786,4,1343988000,38526,0,2012
581,33384,18.9327568943022,0.591563727443502,5,1344074400,38663,0,2012
582,33567,16.1258644427422,0.594296123413218,6,1344160800,33384,0,2012
583,39109,18.6433581204747,0.597028519382934,0,1344247200,33567,0,2012
584,39218,16.3985659543415,0.59976091535265,1,1344333600,39109,0,2012
585,39217,19.129648639768,0.602493311322366,2,1344420000,39218,0,2012
586,38673,22.8657863581291,0.605225707292082,3,1344506400,39217,0,2012
587,38839,22.4040377202205,0.607958103261798,4,1344592800,38673,0,2012
588,33423,20.5638998566285,0.610690499231514,5,1344679200,38839,0,2012
589,33296,21.4747697751237,0.61342289520123,6,1344765600,33423,0,2012
590,39697,20.7255230844797,0.616155291170945,0,1344852000,33296,0,2012
591,39780,20.6976469104519,0.618887687140661,1,1344938400,39697,0,2012
592,40810,21.6156787862172,0.621620083110377,2,1345024800,39780,0,2012
593,39732,19.4560831895348,0.624352479080093,3,1345111200,40810,0,2012
594,40211,20.5543748621829,0.627084875049809,4,1345197600,39732,0,2012
595,34780,24.6342432974449,0.629817271019525,5,1345284000,40211,0,2012
596,34061,24.5014254973956,0.632549666989241,6,1345370400,34780,0,2012
597,40079,19.3640536737527,0.635282062958957,0,1345456800,34061,0,2012
598,39953,19.3806408457875,0.638014458928673,1,1345543200,40079,0,2012
599,39207,17.4943474991549,0.640746854898389,2,1345629600,39953,0,2012
600,38800,18.3687233555921,0.643479250868105,3,1345716000,39207,0,2012
601,39027,17.9694503828294,0.646211646837821,4,1345802400,38800,0,2012
602,33994,18.3143326248834,0.648944042807537,5,1345888800,39027,0,2012
603,32507,17.540922301948,0.651676438777253,6,1345975200,33994,0,2012
604,34061,17.996383931675,0.654408834746969,0,1346061600,32507,1,2012
605,39056,18.5782752757542,0.657141230716685,1,1346148000,34061,0,2012
606,40435,17.6375519432563,0.659873626686401,2,1346234400,39056,0,2012
607,39658,15.4787589558196,0.662606022656117,3,1346320800,40435,0,2012
608,38871,14.983111285972,0.665338418625833,4,1346407200,39658,0,2012
609,34093,16.532061160705,0.668070814595549,5,1346493600,38871,0,2012
610,34269,16.9500688923306,0.670803210565264,6,1346580000,34093,0,2012
611,39271,18.9545978493822,0.67353560653498,0,1346666400,34269,0,2012
612,40390,17.7401599095962,0.676268002504696,1,1346752800,39271,0,2012
613,39544,15.8809146598541,0.679000398474412,2,1346839200,40390,0,2012
614,38844,17.1809305083206,0.681732794444128,3,1346925600,39544,0,2012
615,39089,18.7711528791767,0.684465190413844,4,1347012000,38844,0,2012
616,33869,20.0562747189591,0.68719758638356,5,1347098400,39089,0,2012
617,33097,21.615911097704,0.689929982353276,6,1347184800,33869,0,2012
618,39645,18.404031194484,0.692662378322992,0,1347271200,33097,0,2012
619,39301,15.0227560635061,0.695394774292708,1,1347357600,39645,0,2012
620,39658,13.8177473238105,0.698127170262424,2,1347444000,39301,0,2012
621,39443,14.9162334519813,0.70085956623214,3,1347530400,39658,0,2012
622,39826,16.293309028674,0.703591962201856,4,1347616800,39443,0,2012
623,33969,15.9768989828759,0.706324358171572,5,1347703200,39826,0,2012
624,34088,15.8307593364531,0.709056754141288,6,1347789600,33969,0,2012
625,39629,15.9090113655158,0.711789150111004,0,1347876000,34088,0,2012
626,39933,14.2359545263727,0.714521546080719,1,1347962400,39629,0,2012
627,40279,13.5825712315751,0.717253942050435,2,1348048800,39933,0,2012
628,40315,14.0046666614182,0.719986338020151,3,1348135200,40279,0,2012
629,40349,13.4796339516942,0.722718733989867,4,1348221600,40315,0,2012
630,34583,11.4095819551857,0.725451129959583,5,1348308000,40349,0,2012
631,36104,11.430689035878,0.728183525929299,6,1348394400,34583,0,2012
632,42926,13.5854415180577,0.730915921899015,0,1348480800,36104,0,2012
633,41787,13.4826868953712,0.733648317868731,1,1348567200,42926,0,2012
634,41815,12.9527766350475,0.736380713838447,2,1348653600,41787,0,2012
635,40743,12.8303265425954,0.739113109808163,3,1348740000,41815,0,2012
636,40400,13.620902726415,0.741845505777879,4,1348826400,40743,0,2012
637,35064,13.2245854956063,0.744577901747595,5,1348912800,40400,0,2012
638,35232,13.639063845522,0.747310297717311,6,1348999200,35064,0,2012
639,41503,14.7303802452491,0.750042693687027,0,1349085600,35232,0,2012
640,40713,14.0613961878069,0.752775089656743,1,1349172000,41503,0,2012
641,40777,13.6207668976731,0.755507485626459,2,1349258400,40713,0,2012
642,41157,12.4258956152879,0.758239881596175,3,1349344800,40777,0,2012
643,40502,12.9445369947738,0.760972277565891,4,1349431200,41157,0,2012
644,35183,11.6336633049441,0.763704673535607,5,1349517600,40502,0,2012
645,35316,11.2929498702768,0.766437069505323,6,1349604000,35183,0,2012
646,42257,11.1345018001758,0.769169465475038,0,1349690400,35316,0,2012
647,41785,11.5102610531012,0.771901861444754,1,1349776800,42257,0,2012
648,41875,11.3896274513998,0.77463425741447,2,1349863200,41785,0,2012
649,42574,11.8633567497639,0.777366653384186,3,1349949600,41875,0,2012
650,41009,11.8819366376806,0.780099049353902,4,1350036000,42574,0,2012
651,36652,10.252544434231,0.782831445323618,5,1350122400,41009,0,2012
652,35842,9.28917069281126,0.785563841293334,6,1350208800,36652,0,2012
653,42378,9.74779451460303,0.78829623726305,0,1350295200,35842,0,2012
654,42372,11.7973694153859,0.791028633232766,1,1350381600,42378,0,2012
655,42010,14.2421990100642,0.793761029202482,2,1350468000,42372,0,2012
656,41784,13.8381358201391,0.796493425172198,3,1350554400,42010,0,2012
657,42085,12.2765419563804,0.799225821141914,4,1350640800,41784,0,2012
658,36617,11.1466165601175,0.80195821711163,5,1350727200,42085,0,2012
659,36531,10.6529870915398,0.804690613081346,6,1350813600,36617,0,2012
660,43235,12.7417882365036,0.807423009051062,0,1350900000,36531,0,2012
661,42497,12.6210064776966,0.810155405020778,1,1350986400,43235,0,2012
662,42702,13.8298005928423,0.812887800990494,2,1351072800,42497,0,2012
663,42640,11.7597115044725,0.815620196960209,3,1351159200,42702,0,2012
664,43493,7.68085545305174,0.818352592929925,4,1351245600,42640,0,2012
665,38613,6.03161370226512,0.821084988899641,5,1351332000,43493,0,2012
666,39322,7.92515694976213,0.823817384869357,6,1351422000,37761,0,2012
667,43756,11.2161533235336,0.826549780839073,0,1351508400,39322,0,2012
668,43474,9.31541512800317,0.829282176808789,1,1351594800,43756,0,2012
669,44071,10.5547679839067,0.832014572778505,2,1351681200,43474,0,2012
670,43932,7.77664773291158,0.834746968748221,3,1351767600,44071,0,2012
671,43368,8.76839929931504,0.837479364717937,4,1351854000,43932,0,2012
672,39112,7.95423134756299,0.840211760687653,5,1351940400,43368,0,2012
673,40488,6.65638645722886,0.842944156657369,6,1352026800,39112,0,2012
674,44616,8.36312075067231,0.845676552627085,0,1352113200,40488,0,2012
675,46100,8.23709524572578,0.848408948596801,1,1352199600,44616,0,2012
676,44560,10.1655172451278,0.851141344566517,2,1352286000,46100,0,2012
677,43377,11.8454997627146,0.853873740536233,3,1352372400,44560,0,2012
678,43837,10.7462460401174,0.856606136505949,4,1352458800,43377,0,2012
679,38468,8.89648758751327,0.859338532475665,5,1352545200,43837,0,2012
680,37980,8.25996883256648,0.862070928445381,6,1352631600,38468,0,2012
681,46171,9.30569139247747,0.864803324415096,0,1352718000,37980,0,2012
682,43349,13.7418029279045,0.867535720384812,1,1352804400,46171,0,2012
683,42865,11.4651844545607,0.870268116354528,2,1352890800,43349,0,2012
684,44356,7.59924578516825,0.873000512324244,3,1352977200,42865,0,2012
685,44533,7.23292185589839,0.87573290829396,4,1353063600,44356,0,2012
686,38760,10.042560084209,0.878465304263676,5,1353150000,44533,0,2012
687,38156,7.58530568554309,0.881197700233392,6,1353236400,38760,0,2012
688,46000,10.6753068365367,0.883930096203108,0,1353322800,38156,0,2012
689,45370,13.1412638379492,0.886662492172824,1,1353409200,46000,0,2012
690,46241,8.89206326460677,0.88939488814254,2,1353495600,45370,0,2012
691,45180,12.6482858981628,0.892127284112256,3,1353582000,46241,0,2012
692,43872,8.43070652905113,0.894859680081972,4,1353668400,45180,0,2012
693,41802,6.09644587257215,0.897592076051688,5,1353754800,43872,0,2012
694,39495,8.88003332640366,0.900324472021404,6,1353841200,41802,0,2012
695,46191,8.00701305642185,0.90305686799112,0,1353927600,39495,0,2012
696,46603,7.8087532353739,0.905789263960836,1,1354014000,46191,0,2012
697,46330,6.36849596654909,0.908521659930552,2,1354100400,46603,0,2012
698,47062,3.71491658903581,0.911254055900268,3,1354186800,46330,0,2012
699,47792,3.10397654663411,0.913986451869984,4,1354273200,47062,0,2012
700,42622,3.38043577792456,0.916718847839699,5,1354359600,47792,0,2012
701,42416,3.06388892866177,0.919451243809415,6,1354446000,42622,0,2012
702,47987,8.59411599708235,0.922183639779131,0,1354532400,42416,0,2012
703,48014,6.32893990767857,0.924916035748847,1,1354618800,47987,0,2012
704,48520,2.99576198403743,0.927648431718563,2,1354705200,48014,0,2012
705,50466,1.14443326625615,0.930380827688279,3,1354791600,48520,0,2012
706,48562,5.45078681764798,0.933113223657995,4,1354878000,50466,0,2012
707,42100,5.41665969044965,0.935845619627711,5,1354964400,48562,0,2012
708,41349,7.59185733170046,0.938578015597427,6,1355050800,42100,0,2012
709,47988,4.4841630132732,0.941310411567143,0,1355137200,41349,0,2012
710,49968,1.88839381485636,0.944042807536859,1,1355223600,47988,0,2012
711,51137,-0.261018486729592,0.946775203506575,2,1355310000,49968,0,2012
712,50921,0.307702391369321,0.949507599476291,3,1355396400,51137,0,2012
713,51404,6.09557743804196,0.952239995446007,4,1355482800,50921,0,2012
714,41621,9.48784487770869,0.954972391415723,5,1355569200,51404,0,2012
715,40789,8.05532507664284,0.957704787385439,6,1355655600,41621,0,2012
716,46723,7.26984190086377,0.960437183355155,0,1355742000,40789,0,2012
717,46771,7.1704371613325,0.96316957932487,1,1355828400,46723,0,2012
718,48566,6.63473767307418,0.965901975294586,2,1355914800,46771,0,2012
719,47760,8.38118952251048,0.968634371264302,3,1356001200,48566,0,2012
720,44052,8.12180270906213,0.971366767234018,4,1356087600,47760,0,2012
721,40513,8.37628812140175,0.974099163203734,5,1356174000,44052,0,2012
722,37230,10.8902430153969,0.97683155917345,6,1356260400,40513,0,2012
723,41553,10.0444353673529,0.979563955143166,0,1356346800,37230,0,2012
724,39193,7.28457772724775,0.982296351112882,1,1356433200,41553,1,2012
725,36101,8.15781850380814,0.985028747082598,2,1356519600,39193,0,2012
726,40824,6.34116724169881,0.987761143052314,3,1356606000,36101,0,2012
727,41187,10.2936579215819,0.99049353902203,4,1356692400,40824,0,2012
728,39176,10.3276989170762,0.993225934991746,5,1356778800,41187,0,2012
729,38430,7.09122120465175,0.995958330961462,6,1356865200,39176,0,2012
730,41189,10.6931706789472,0.998690726931178,0,1356951600,38430,0,2012
731,35278,6.32305809785611,0.0013699412066898,1,1357038000,41189,1,2013
732,45501,6.91278225631009,0.0041098236200696,2,1357124400,35278,0,2013
733,44581,10.5868324501742,0.0068497060334494,3,1357210800,45501,0,2013
734,44039,9.68450879588054,0.0095895884468291,4,1357297200,44581,0,2013
735,38755,9.87324594505966,0.0123294708602089,5,1357383600,44039,0,2013
736,39509,8.21484813003637,0.0150693532735887,6,1357470000,38755,0,2013
737,45974,8.55150983999375,0.0178092356869684,0,1357556400,39509,0,2013
738,45165,10.1138697833246,0.0205491181003482,1,1357642800,45974,0,2013
739,45218,6.75450879826249,0.023289000513728,2,1357729200,45165,0,2013
740,47890,2.98941225381156,0.0260288829271077,3,1357815600,45218,0,2013
741,47012,4.08012996923398,0.0287687653404875,4,1357902000,47890,0,2013
742,43509,4.03651368122838,0.0315086477538672,5,1357988400,47012,0,2013
743,43164,2.1838187040409,0.034248530167247,6,1358074800,43509,0,2013
744,51035,1.46357387758269,0.0369884125806267,0,1358161200,43164,0,2013
745,49875,1.87935401482411,0.0397282949940065,1,1358247600,51035,0,2013
746,51741,-0.879666570430139,0.0424681774073863,2,1358334000,49875,0,2013
747,51702,1.3154278848932,0.045208059820766,3,1358420400,51741,0,2013
748,52233,-1.42790380812214,0.0479479422341458,4,1358506800,51702,0,2013
749,46997,0.808364170358005,0.0506878246475255,5,1358593200,52233,0,2013
750,46566,-0.25600702040863,0.0534277070609053,6,1358679600,46997,0,2013
751,52055,0.741688268106308,0.0561675894742851,0,1358766000,46566,0,2013
752,51866,1.01512090678868,0.0589074718876648,1,1358852400,52055,0,2013
753,51881,1.51921417605311,0.0616473543010446,2,1358938800,51866,0,2013
754,50861,1.67070944417296,0.0643872367144243,3,1359025200,51881,0,2013
755,51838,1.62085708798683,0.0671271191278041,4,1359111600,50861,0,2013
756,42978,5.48756071754835,0.0698670015411839,5,1359198000,51838,0,2013
757,41303,8.58474264350603,0.0726068839545636,6,1359284400,42978,0,2013
758,49496,6.07259089929621,0.0753467663679434,0,1359370800,41303,0,2013
759,47088,11.4081172561099,0.0780866487813231,1,1359457200,49496,0,2013
760,45285,10.0776518000234,0.0808265311947029,2,1359543600,47088,0,2013
761,45868,8.38416137693397,0.0835664136080827,3,1359630000,45285,0,2013
762,45929,5.68791450258587,0.0863062960214624,4,1359716400,45868,0,2013
763,41011,4.40880602669746,0.0890461784348422,5,1359802800,45929,0,2013
764,42888,6.33339605829471,0.0917860608482219,6,1359889200,41011,0,2013
765,46250,9.08302073638104,0.0945259432616017,0,1359975600,42888,0,2013
766,48176,4.09453052993016,0.0972658256749814,1,1360062000,46250,0,2013
767,47922,4.68699818177544,0.100005708088361,2,1360148400,48176,0,2013
768,48379,4.64498632895348,0.102745590501741,3,1360234800,47922,0,2013
769,47343,4.37830044421587,0.105485472915121,4,1360321200,48379,0,2013
770,43070,3.67290276924488,0.1082253553285,5,1360407600,47343,0,2013
771,43749,4.30323359318915,0.11096523774188,6,1360494000,43070,0,2013
